Abrev;IDFluxo;Periodo;Natureza;IDDisciplina
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;3;Obrigatória;IQD0126
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;3;Obrigatória;MAT0027
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;4;Obrigatória;ENM0080
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;4;Obrigatória;FGA0150
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;4;Obrigatória;FGA0179
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;4;Optativa;FGA0102
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Obrigatória;ENM0068
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Obrigatória;FGA0204
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Optativa;FGA0086
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Optativa;FGA0087
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Optativa;FGA0119
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Optativa;FGA0120
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;5;Optativa;FGA0139
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;6;Obrigatória;ENM0071
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;6;Obrigatória;FGA0038
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;6;Obrigatória;FGA0164
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;6;Obrigatória;FGA0184
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;6;Obrigatória;FGA0197
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;7;Obrigatória;FGA0039
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;7;Obrigatória;FGA0043
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;7;Obrigatória;FGA0045
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;7;Obrigatória;FGA0148
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;8;Obrigatória;FGA0048
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;8;Obrigatória;FGA0050
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;8;Obrigatória;FGA0250
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;9;Obrigatória;FGA0009
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;9;Obrigatória;FGA0021
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;10;Obrigatória;FGA0011
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;CIC0004
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;CIC0007
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0200
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0201
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0202
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0203
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0205
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0206
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0207
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0208
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0209
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0210
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0211
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0212
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0213
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0214
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0215
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0216
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0217
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0218
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;DEG0219
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;ENE0277
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0003
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0004
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0007
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0023
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0026
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0027
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0028
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0030
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0031
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0033
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0034
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0036
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0037
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0041
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0042
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0044
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0046
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0047
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0049
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0052
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0053
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0054
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0055
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0056
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0062
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0063
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0064
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0065
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0066
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0075
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0078
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0080
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0082
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0090
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0104
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0105
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0106
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0121
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0123
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0125
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0126
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0127
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0128
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0134
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0137
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0138
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0141
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0142
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0143
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0144
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0146
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0152
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0155
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0156
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0158
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0159
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0165
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0166
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0167
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0169
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0172
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0175
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0180
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0186
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0187
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0188
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0191
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0196
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0199
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0229
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0248
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0249
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0281
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0282
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FGA0283
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;FTD0007
AEROESPACIAL;ENGENHARIA AEROESPACIAL/FGA - Bacharel - Presencial - D - 20182;99;Optativa;LIP0174
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;1;Obrigatória;FGA0161
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;1;Obrigatória;FGA0162
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;1;Obrigatória;FGA0168
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;1;Obrigatória;MAT0024
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;1;Optativa;CIC0004
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;2;Obrigatória;FGA0157
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;2;Obrigatória;IFD0171
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;2;Obrigatória;IFD0173
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;2;Obrigatória;MAT0026
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;2;Obrigatória;MAT0030
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;2;Optativa;FGA0167
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Obrigatória;FGA0153
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Obrigatória;FGA0155
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Obrigatória;FGA0160
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Obrigatória;MAT0027
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Optativa;FGA0090
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Optativa;IQD0125
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;3;Optativa;IQD0126
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Obrigatória;ENM0080
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Obrigatória;FGA0133
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Obrigatória;FGA0144
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Obrigatória;FGA0150
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Obrigatória;FGA0151
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Obrigatória;FGA0164
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Optativa;FGA0067
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Optativa;FGA0069
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Optativa;FGA0075
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;4;Optativa;FGA0078
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Obrigatória;FGA0178
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Obrigatória;FGA0184
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Obrigatória;FGA0187
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Obrigatória;FGA0188
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0055
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0086
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;5;Optativa;FGA0087
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0148
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0189
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Obrigatória;FGA0191
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0022
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0056
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0076
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;6;Optativa;FGA0195
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Obrigatória;FGA0227
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0192
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0225
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0230
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0233
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0266
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;7;Optativa;FGA0269
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Obrigatória;FGA0229
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Obrigatória;FGA0231
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Obrigatória;FGA0250
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Optativa;FGA0040
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Optativa;FGA0077
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Optativa;FGA0267
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;8;Optativa;FGA0272
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;9;Obrigatória;FGA0009
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;9;Obrigatória;FGA0021
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;10;Obrigatória;FGA0011
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;10;Optativa;FGA0007
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;10;Optativa;FGA0214
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;10;Optativa;FGA0268
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;10;Optativa;FGA0271
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0007
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0088
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;CIC0094
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0200
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0201
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0202
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0203
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0205
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0206
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0207
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0208
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0209
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0210
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0211
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0212
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0213
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0214
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0215
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0216
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0217
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0218
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;DEG0219
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENC0035
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENC0132
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0130
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0172
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0177
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0277
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENE0278
AUTOMOTIVA;ENGENHARIA AUTOMOTIVA/FGA - Bacharel - Presencial - D - 20082;99;Optativa;ENM0068
